z,LO2,LO3,LnHbeta,LbHbeta,LnHalpha,LbHalpha,LNII,LSII,LFeII,L5100,fwhm_bHbeta,fwhm_OIII
0.04293587,40.1716082714,40.7527227347,39.6945184827,40.3565074943,40.2802269341,41.0776499934,40.1831616244,39.9769189044,41.1598604854,43.2037876153,1923.7183195,318.973211369
0.04307265,40.5308932389,40.9480542061,40.1551413992,40.8264345385,40.5858882669,41.3826485755,40.3103148124,40.1261920726,41.3299891837,43.2721005937,1148.78313298,348.324538078
0.04582256,40.4725951132,40.9052510267,40.2074689532,40.829561523,40.6953308586,41.3945865284,40.4954397484,40.2664726218,41.3838128105,43.2857224112,2093.96081818,248.92263558
0.04673634,40.9296575819,41.272261281,40.4234856301,41.1383180886,40.8107350473,41.952611135,40.2031274312,40.5469725881,41.3940979497,43.3013605856,5585.27038176,595.542757061
0.0482723,40.8897069306,41.3043404177,40.2676581916,41.3793493068,40.455130535,41.8877318551,40.258367392,40.4693907934,41.3635379415,43.4870194586,4858.975655,316.432692368
0.04921037,40.7813136571,41.1214459492,40.2440042244,40.2870443046,40.6156890601,41.3388102712,39.7761746657,40.1898416629,39.894408137,42.9767224491,4162.43438453,260.39380353
0.05044332,40.4033389299,41.0751738769,39.9149985549,40.5019150479,40.4289042416,41.1247717486,40.1325172423,40.116492067,40.9633622486,42.9494247098,1462.62948098,264.272708858
0.0505047,40.897344434,41.4789113406,40.4958068709,41.5976358848,40.9122798192,42.0408311849,40.4385447092,40.5955310734,41.4163690379,43.3514068115,9361.95004054,333.137548371
0.05126621,40.6006660221,40.8937853675,40.3088641605,41.1238188719,40.7614364245,41.7033899153,40.5224485366,40.3363339355,41.6308512006,43.4559485877,3039.45129537,323.537213988
0.05225364,40.2290972372,40.5266508542,40.2383805182,40.8556130229,40.7985823198,41.3130039814,40.6781629018,40.2382366454,41.2754839426,43.2167852223,2399.18029249,351.251324062
0.05246851,40.4713323967,40.7472905341,39.9380514853,40.452015881,40.3403928794,41.2768361568,40.0184930128,40.1355964638,41.168802832,43.1346819944,2277.66185796,354.733271472
0.05378426,40.7091525011,40.961762717,40.3903553397,40.6897552132,40.8455474588,41.2232331817,40.6467190168,40.421360022,41.3190806766,43.1984071651,1715.33263305,311.739048126
0.05435418,40.9213511044,41.6520637819,40.5871048696,41.8171454766,41.0028305841,42.0473087272,40.829349161,40.7100727609,41.7197958379,43.4762024843,10110.1146586,369.166791291
0.05479615,40.4694987752,40.9721057986,40.0728837365,40.5940592547,40.452857409,41.0371169926,40.2139433423,40.1438984306,41.1972113103,43.021853812,1651.1326931,292.221691343
0.05510139,40.7110816089,41.179447723,40.2655346111,40.8319312313,40.8104978593,41.3176953049,40.7408339015,40.4858523017,41.2074372698,43.5006169928,4131.05091726,280.21159799
0.05523464,40.6311700633,41.0757909276,40.3374453658,41.1232290217,40.9005879956,41.8420733628,40.6792581894,40.4469187931,41.8446312387,43.8905637774,4181.67206725,344.226788094
0.05697407,41.5077842242,41.4264710622,40.6681245961,40.2670772463,40.9693198456,41.1633743219,40.7765712538,41.0729430164,40.9890501547,42.9310939307,3180.67624027,618.716626129
0.05854402,40.1842812036,40.6093695389,40.1107064896,40.5539996075,40.6419659458,41.159199906,40.3070807003,39.9776532791,41.2774703707,43.3618562893,4919.16612051,397.493601999
0.05971075,40.2278727443,40.6368451716,39.9337967785,40.8943425667,40.4255761181,41.3937935753,40.2097793169,39.9379884381,41.3938651561,43.3791876492,3348.66497791,274.824780042
0.06008187,40.6442900666,40.9091831215,40.360993952,40.8547773662,40.8540311156,41.5764864863,40.6867630248,40.4219193194,41.7119066741,43.5138960382,1138.82904998,315.697937967
0.06066755,40.8618927145,40.9463881509,40.370238873,40.7894819053,40.6758815795,41.4861600201,40.5564862738,40.5164052042,41.1145849533,43.3282812231,8231.56473234,415.681458974
0.06082327,40.7683208133,41.3762337543,40.5164255351,40.9220145047,40.8925523834,41.4987980469,40.8967274451,40.6201949439,41.271719486,43.4413822341,10988.5554187,376.126317285
0.06093732,40.4805355642,40.9512269978,40.008481438,41.0446645494,40.5062074242,41.6649094927,40.3340208689,40.2547471349,41.4324599388,43.5401856913,4836.23242859,370.046088181
0.0617834,40.4305151097,40.513741149,39.9845670127,40.6530208643,40.2174654743,41.4325170166,40.2424463025,40.2696020855,41.4024543222,43.3038810992,2299.83549828,553.239574544
0.06180614,40.4218517628,40.8603904824,40.2118827295,40.6143413442,40.7334763708,41.1779437574,40.5606748774,40.3176370629,41.3348159456,43.3419818319,4196.21744111,309.575228241
0.06183716,40.9950575302,41.2027645733,40.5757387144,41.2679272173,40.9130730775,41.7933301299,40.7139133961,40.5720777733,41.7148407359,43.6772274907,2712.25310841,295.251245829
0.06183925,40.3539600637,40.7348632551,39.9901046241,40.6145944645,40.4096083659,41.0996406394,40.2417971754,40.1034770735,40.0063137728,43.3613835965,3126.70520985,470.687234551
0.06449452,41.1046501835,41.766560462,41.1841857496,42.0562285343,41.4838560742,42.4089618124,41.0859806901,40.7558827589,42.3438890116,44.2559936253,2197.7540054,334.062627666
0.0645759,41.0899106296,41.4925039251,40.5102383615,41.7267418181,40.9121505465,42.0526381558,40.8788666417,40.8744594574,41.6383834886,43.523718621,12282.070507,420.374539326
0.06621508,41.3211618241,41.5641694742,40.5549999622,41.0930537985,40.8504896602,41.6166193818,40.8476225483,40.8021962801,41.21439439,43.2490146364,10474.9603789,377.349856921
0.06692081,40.2644378852,40.8906019042,40.1257527054,40.5346889935,40.5618235153,41.3184982837,40.5037601726,40.1690674244,41.4381399286,43.344098169,2815.93890256,335.258711365
0.06838022,40.7011556862,41.1720966158,40.1948340589,40.9958263012,40.473146554,41.639354551,39.9937592685,40.1823038838,41.2744925626,43.296933626,9159.18563495,329.307776436
0.06855564,40.6593390957,41.1615238782,40.3798973466,40.8984898956,40.8600657232,41.5265101403,40.5916908217,40.4502845707,41.3746661977,43.4630492466,2364.63261621,275.638749343
0.07118206,41.1610341573,41.5490195089,40.8122022515,41.3054339248,40.8874732171,41.5622980927,40.44475251,40.6855544632,41.1297836916,43.1781698139,8155.03162449,392.280078365
0.07240462,40.9478321587,41.4833237245,40.0368866172,41.7970766354,40.5443749833,42.2360267412,40.5000113271,40.613652255,41.3435024465,43.5909640892,6369.96640139,286.470265326
0.07247547,40.7649687066,41.5876466295,40.5419945649,41.2248363852,40.9172409963,41.6461537408,40.5212770751,40.4892523794,41.3096686689,43.4381295529,12536.4459689,379.136406183
0.07390003,41.4386300938,41.9926129476,40.9803095832,41.8604561704,41.2763422756,42.3005968691,40.837828443,40.9858136636,41.7840716527,43.8177578783,5296.19872812,320.550105453
0.07423857,41.1074866251,41.4177716978,40.429981523,41.3933524033,40.804948562,41.8653170699,40.5973424292,40.5716358351,41.3960057643,43.4864833002,4583.81041838,327.156008626
0.07481194,40.7520828291,41.683244517,40.3953955198,41.5866686138,40.8550887678,41.9818205769,40.5377923039,40.3967588393,41.6688856849,43.5866667054,2554.55752171,322.429824804
0.0758754,40.7405346611,41.1794067226,40.3195486405,41.0652871141,40.6911212917,41.3923599653,40.6649639814,40.5658939002,41.508504989,43.4957795175,5736.91470211,531.345764094
0.07602951,41.0220722656,41.6028991337,40.6196799865,40.9430427076,40.9829501436,41.6957007622,40.8026469737,40.7188247163,41.6469887249,43.526005875,3992.13591445,390.036863643
0.07706288,41.4034205258,41.6872866529,40.8895677456,41.3347049793,41.3526995664,41.7711408981,40.9596335269,40.906699144,41.3387717161,43.5975470301,3238.18774756,255.098853219
0.07723631,40.8937818926,41.5165524319,40.3579007868,41.8119465843,40.756352679,42.2223882224,40.5666741606,40.5214309171,41.9056571145,43.801069034,2717.80807365,273.244072534
0.07985434,41.1030943932,41.3307517461,40.8587369124,41.0579440365,41.3007236924,41.6815821067,41.0081178283,40.8322633731,41.0318965895,43.5680205069,3009.60579387,335.749111408
0.08052007,40.4099503348,41.0613486972,40.0541573297,40.8493503308,40.6086665408,41.4807719448,40.5971242576,40.2831801009,41.1016053213,43.5366780794,3019.44615731,328.363058336
0.08059712,40.8231890445,41.2318582555,40.4094540725,41.1794644204,40.6112736715,41.6647034519,40.3300805422,40.5296239464,41.322734638,43.4890385197,2375.35716415,539.574336449
0.08061591,40.9362833206,41.5557031019,40.4256835278,40.8952993976,40.8349597711,41.6414778449,40.5731647923,40.5344719168,41.5026771882,43.4597616487,2743.47026727,363.899693981
0.0821794,40.9326456904,41.2526098458,40.6895507676,40.9059250245,41.2752060726,41.644024847,41.03867721,40.7256122022,41.4426190183,43.6476494192,2068.41279458,352.76125068
0.08236677,40.5722415438,41.1437723017,40.6060245984,41.5629979373,41.015856937,41.9535464902,40.6634633348,40.4096902611,41.5805203941,43.5717555188,1742.83165467,263.276408988
0.08377949,40.7993614778,41.2529814585,40.7238919916,41.8275292254,41.1153669801,42.2636619776,40.7477243985,40.8136925596,41.732026623,43.9779181196,5472.48236861,671.541461156
0.08519408,41.2112221747,41.7629619459,40.7387854844,41.8259151222,41.1264320752,42.1080732537,40.3644855458,40.7713725821,41.704892605,43.8022505184,8525.07136556,283.039015972
0.08637511,40.4382374668,41.1227002928,40.6684173227,41.2965499505,40.9829418038,41.6943208805,40.7833031824,40.3578967851,41.8064704592,43.5576493777,2014.6797309,481.255670121
0.08716125,40.7960838031,41.1232970255,40.3028035077,40.8764395143,40.6482518602,41.2428318007,40.4127506561,40.330425853,39.6515816525,43.1758256914,13021.7468713,334.523446374
0.08756379,41.0321241696,40.800489567,40.448604777,41.048685294,40.8839506675,41.574492044,40.7565203025,40.6642294765,41.7929116682,43.743408952,2804.61115196,347.868818467
0.09028227,40.8169900676,41.4572872193,40.4441197437,41.2304230779,40.8152148707,41.7128431772,40.7753764799,40.5838687259,41.3289497569,43.5571806262,3437.7577194,431.882926434
0.09188017,40.8166829301,41.2111243983,40.6338158262,41.1319777778,40.953944028,41.5849958592,40.7993806094,40.4363070675,41.5059144073,43.5039773897,1288.5512489,261.491468938
0.09220014,40.8037872432,40.7712359807,40.4763752664,40.7068671686,40.8482448692,41.4125837653,40.638225032,40.5401858625,41.2599806911,43.4307526163,3960.26901993,331.395284474
0.09428049,41.6199244844,41.9921300625,41.0125812283,41.5947915269,41.2614749849,42.1825867591,39.9182521207,40.7823848721,41.4843224645,43.430219861,9155.00101285,330.830317867
0.09492406,40.773603137,41.0749172563,40.7381882552,40.6808282302,41.1966897826,41.3295127275,41.0051694496,40.6835920559,41.2885915541,43.560198791,1216.35653866,383.17626233
0.09495958,40.6364070764,41.0750986034,40.4621070202,41.0218923759,41.0163811111,41.5062432554,40.7753909696,40.5374912989,41.5618254452,43.765164716,2034.88784695,533.823707397
0.09529573,41.0069585458,41.4400366365,40.6844751868,40.8598744138,41.137878941,41.6506483376,41.0605222428,40.8086368056,41.5393780045,43.6770579159,2321.27851725,447.761916573
0.09534547,41.2500572681,41.4692429704,40.5828504668,41.3524917135,40.9440002685,41.9044647437,40.7052674384,40.8975905334,41.4128248229,43.4094473848,13158.9452083,433.351610932
0.09564084,40.7566051267,41.2234649505,40.6391450249,41.3057040091,41.137669347,42.0839626635,40.8621188238,40.6271219898,41.9070175758,43.8383292557,6444.63544594,299.551214275
0.09588864,40.7384572955,41.2916560209,40.4106912801,41.5137704736,40.6522290363,41.9300615738,40.5294355913,40.6585954603,41.5814995439,43.6241450506,10639.6472766,458.458179436
0.09630854,40.3499051335,40.7299546104,40.2293195926,41.1737251274,40.5406551872,41.7528559419,40.4456632173,40.2828659533,41.6161989392,43.6640598746,3786.48344703,380.339456889
0.09733227,41.0596225928,41.8508545482,40.8140006969,42.124016307,41.1122838768,42.5864077437,40.6480049756,40.7318210419,41.958538869,44.1186614131,3896.53189436,467.480166772
0.09767855,40.9158432065,41.4405082625,40.2777314299,41.5574119799,40.9539570242,42.1324170958,40.8126412315,40.7626308236,40.3638296354,43.7970335491,5128.02651303,402.984806781
0.09807353,41.2110954366,41.6966419956,40.6476763664,41.5276982578,41.0067814386,42.0139837253,40.740379269,40.8521885311,41.683260634,43.6893834724,4837.19349231,369.6330112
0.09810995,40.7553890504,41.3340072349,40.4893726851,41.6985737658,40.867090532,42.0339107585,40.411693769,40.5145334566,41.7748227053,43.7298437347,4055.17746929,305.557218176
0.09925611,41.0881026896,41.1716819824,40.1537938342,41.0288357341,40.5518642254,41.5426993657,40.5622885309,40.6784373393,40.388608923,43.5810382385,6659.76787895,431.893312271
0.09993883,40.6621514955,41.1508209933,40.0989097418,41.5183105543,40.498726351,41.8179777678,40.4684659914,40.4071590254,41.4412222569,43.5443164683,10916.6422241,319.741692193
0.1000592,41.1368182436,41.36441337,40.7157006448,41.7795525503,41.2449521444,42.2961724529,40.8177911225,40.8996364111,42.1046464531,43.8202182932,2844.63528374,430.834934702
0.1003266,41.3486804874,41.55206257,40.6404409436,41.8860371935,41.0390813136,42.2788920923,40.1439996963,40.7209384908,41.6329982441,43.6398685746,8249.30828967,306.601885566
0.1016051,40.3663683014,40.8272134998,39.9778725132,41.0179439302,40.4638200154,41.8289006555,40.1279638776,40.1339089419,41.8408966903,43.6282693516,2676.47584562,447.762314611
0.1035943,40.697597395,41.0476973364,39.9855860481,41.2362526258,40.6247638689,41.6919522362,40.5944846241,40.5884152356,41.6512801396,43.6163866405,7382.23306844,661.69715584
0.1049646,40.4984386908,41.2606223775,40.2727237045,41.8097438989,40.708456736,42.3014924588,40.3790491002,40.3074749555,41.9829820379,43.8815782824,3078.62568703,329.544440801
0.1052723,40.3624175989,41.1918803235,40.1299779191,41.3082940728,40.5414024322,41.9095915634,40.3041255116,40.288009931,41.588432442,43.7052973576,5060.85768575,321.214922931
0.1067491,41.0849604143,41.4193613219,40.5268615523,41.3895099097,40.7703741808,41.8640533223,40.7452318156,40.648334187,40.4721599602,43.5476803619,11753.9387425,323.623766196
0.1068421,40.833469898,41.2076707838,40.5180311418,41.069318319,41.0100429483,41.6106344909,40.8729110559,40.5477675651,41.6426950292,43.6837521011,1549.14414824,272.40049768
0.1071915,40.7702387303,41.4341966701,40.4984459254,41.3539671954,40.7938550814,41.8656619565,40.3310554797,40.4882902117,41.6949727868,43.6767899269,2204.27073906,454.51565083
0.1072375,40.4626123548,41.4284097295,39.9865094116,40.6922172187,40.6563398733,41.7078209259,40.6726440272,40.3398987347,41.4345395705,43.8894754317,4457.56196445,418.287020189
0.1074382,41.0669946001,41.61685151,40.9898666132,41.9637555523,41.2744861774,42.2713660126,40.9107389181,40.891596919,41.6965867275,43.9550358116,8600.47786894,522.5928578
0.1093813,41.387335856,41.9047103762,41.0693579149,41.9322423969,41.5247822302,42.4757155723,41.052684348,40.9815495045,41.9126572478,44.0307721334,4329.08395479,374.463731901
0.1102507,41.2232761016,41.2461390747,40.610261788,40.6134628782,41.0310259812,41.5727330411,40.8546250394,40.9016583547,41.3595978634,43.4412593795,3321.63145434,425.694123535
0.1103326,41.6253535625,42.2747317646,41.2291174149,42.5275810343,41.5968973425,42.9542899072,40.9108522168,41.202655848,42.6522165151,44.3120367057,2520.34162208,322.261729246
0.1113216,41.2202734531,41.3127238028,40.6445243578,41.4207883951,41.1574528671,41.7839467781,40.8953488406,40.777710978,41.4582229823,43.6400311868,9551.27867035,387.437070988
0.1128906,40.9517134706,41.5912979006,40.5643279384,41.6983811394,40.9233286713,42.0036961332,40.5754798221,40.6801933723,41.4700383848,43.5757542186,11920.1436807,438.92013079
0.1133184,40.9821536527,41.6279704957,41.1332705193,41.95280379,41.2627720631,42.3428599172,40.9912329551,40.8905219175,42.2112538469,44.0306410001,2523.17742944,630.885593191
0.1159312,40.8802823738,41.307265981,40.6061850453,41.2064464928,40.8931247584,41.8125346079,40.6878540832,40.6397678625,41.8087267709,43.912577984,4852.9516854,372.715963784
0.1161843,41.441767824,41.6928802678,40.6929237116,41.9800817595,41.048471145,42.3876215315,40.6903134531,40.7836721704,41.8906861454,43.8127696025,8455.86430868,309.754716249
0.1163184,41.0342479838,41.7505387581,40.5672799788,41.7885803375,40.7975985728,42.1148431551,40.302430099,40.6295245066,41.8271942013,43.7655921391,7841.74143826,302.384578219
0.1164918,40.9118294374,41.6541616894,40.6335944124,41.9179211182,41.0213117363,42.2445594454,40.6492700903,40.7419350014,41.5692074905,43.8239933037,8776.51530932,371.674618158
0.1175316,41.368471501,42.2898899104,41.1364061558,42.3983287792,41.4627409907,42.8299080539,40.5912474845,40.9181922473,41.9431427728,44.0833664002,6453.28282532,263.126145991
0.1176643,40.8139934323,40.8249761284,40.4913704418,40.9851013888,40.8969394721,41.5656866885,40.842919676,40.6731953599,41.6465104047,43.6837552918,2464.33422718,653.286976322
0.1182867,40.8109119543,41.1312878505,40.5602963729,40.5759910802,41.063596454,41.6947743401,40.9694760252,40.689738998,41.1556188019,43.7840846158,1734.8977674,413.722373596
0.1183034,41.1619317221,41.7124439555,40.5869657841,41.6116670429,41.3490419959,42.3069861297,41.3739168716,41.0773093737,41.9332643363,43.8544583804,4159.31911313,821.431177377
0.1195216,40.8778323525,41.4903489762,40.4435233784,40.9575732977,40.9646731742,41.7571132342,40.8846816795,40.7058416323,41.5967786098,43.7623229731,5003.07698799,601.298873046
0.1198021,40.6712725057,41.2745114268,40.5095900154,41.1191442901,40.7567762719,41.5756777349,39.9744883098,40.3227572728,41.4801947193,43.2281022624,2159.9018272,380.601317532
0.1202468,41.2714100653,42.0039933612,41.0244012308,41.8423677225,41.3335288488,42.2801861798,41.3515690451,41.1503483014,42.1042166306,43.7982784518,5620.76536747,499.625719586
0.120325,41.2230420569,41.7664408484,40.9309330589,41.5376671221,41.3354501164,42.2291996263,40.9974859972,40.977245661,41.6727305641,43.8300344278,7414.61852678,414.401204967
0.1209287,40.679641303,41.402866731,40.3244990695,41.2768655161,40.7978814953,41.7801292672,40.7947782624,40.5356260142,41.8031983304,43.6776692045,4480.14353119,342.026862321
0.1213833,40.9813398552,41.623603787,40.6915932089,40.9122935868,41.1755709683,41.7868727996,41.1010080577,40.8050001863,41.8126280829,43.6130812001,2948.082272,595.226613587
0.1215033,41.5880765361,42.2243725135,41.3128538718,41.9445404593,41.6445961046,42.4787611347,41.4753846796,41.3236313634,42.2924822221,44.1128669403,1949.27384894,520.332540676
0.1221442,41.4262086488,41.8630955522,40.8317472979,42.4265652336,41.2733181655,42.8526440211,40.5686843965,40.9792162273,41.5643282891,44.0648451459,7980.54986344,225.512540383
0.1243811,41.4615787123,41.6783699939,41.0582880093,40.8589206137,41.424132513,41.7467124884,41.0208201155,41.0223402662,41.1194163795,43.4732878296,2720.12698581,466.207644924
0.1247753,41.3753823673,42.3819672172,41.2808955493,42.4928617037,41.6146003353,42.9111269614,40.970928513,41.1092289634,42.0483951237,44.2977218554,4735.08401763,428.796021277
0.1248547,41.3109233232,41.603738059,40.9976676563,41.5368095147,41.4472767211,42.0193603251,41.0885090486,41.0273695305,41.7194946755,43.799883559,6222.78733106,378.2403296
0.1259446,41.0311827944,41.2883562378,40.8899640003,41.4897005916,41.3089666074,42.0703508991,41.0235439538,40.8310795365,42.0352313502,43.7742700315,1941.38344684,310.617558377
0.1263167,41.4092105822,41.9787526931,41.0890569926,41.9908900019,41.4457514534,42.6163736773,40.9966499703,41.158498736,41.6375046515,43.7512890565,9586.93677241,387.937588005
0.1266822,41.1744755763,41.5084917046,40.9011701229,41.5588556515,41.3378687633,42.1164666256,41.2520914334,41.0199144913,41.8209757998,43.9961638764,5044.77959192,463.878190614
0.1271121,41.19095796,41.7418681306,40.8337615886,41.4431105414,41.2521457628,42.0695234971,40.7756113823,40.782349604,41.311289365,43.7327628342,4348.95166759,266.585065936
0.1276648,40.5756576176,41.1012889404,40.5604790374,41.3187890604,41.0185219587,41.7854298641,40.8074786529,40.5596648566,41.4410447648,43.7627160354,7838.03567573,351.232991736
0.1289071,41.0299016997,41.4656906303,40.7173669831,41.7865344055,41.1456205681,42.2544864974,40.8773811759,40.8923223006,41.8100097019,43.9521430723,2530.92468216,435.734431852
0.1289967,41.168575662,41.5507883899,40.7665815734,41.2844710475,41.1795730788,41.9186224781,40.9382677503,40.8596978887,41.6886240404,43.7478921145,5137.06586731,454.81538126
0.129328,40.9068221854,40.9463615966,40.68711117,41.1394192218,41.1662021015,41.5626567353,40.9964468953,40.8423118787,41.7654579703,43.7829545649,4396.1164242,588.46798352
0.1295453,40.7591311782,41.2840312249,39.9292249939,41.5860953551,40.6968929195,41.9992628087,40.4264539623,40.4279890949,41.8655980604,43.8133092388,2092.83819987,343.080438521
0.129768,41.6123039156,42.2613152366,41.0480394746,41.9559661742,41.4118870378,42.6861354423,41.2678509021,41.4390744393,42.2592871597,44.3101828064,2482.98661085,492.925885637
0.1307761,41.2245061549,41.6975469113,40.7517648664,41.319340045,41.1692063666,41.8240984328,41.003404108,40.9387369787,41.447815948,43.6934066243,2486.83264742,368.092059412
0.1309488,42.2463945472,42.8416207996,41.8545609318,42.6319227139,42.116674022,43.0946513592,41.4316541601,41.7667360594,42.3493354992,44.4521797531,3876.47267021,423.303393282
0.1323601,40.6910715176,41.1306722297,40.3487979291,41.127626209,40.8299892234,41.701365073,40.5049212604,40.4943618279,41.5990631093,43.4061932103,5528.10246739,321.76581137
0.1365771,41.0394298,41.3889990466,40.5328464181,41.5190629362,41.3022330731,42.0774182795,41.2983263342,40.9511462347,41.3333680791,43.9034737702,7033.53308378,437.601981499
0.1371693,41.4565885433,41.6562176449,41.0895636713,41.4098683819,41.5211314854,42.082733771,41.2424640372,41.1438565092,41.9709211397,43.9741571064,4277.14499234,488.03010694
0.1374924,41.1296912259,41.4595454525,41.0199166166,41.052261976,41.4316421347,41.7419072045,41.1409800422,41.0163551544,41.488851099,43.843195485,4047.93661179,539.5092521
0.138176,41.3701639533,41.6693662242,41.0464016801,41.8976414266,41.3526610158,42.3026726345,40.9236053506,40.9327215886,41.8380233776,43.92983562,3046.09376778,337.501627023
0.1391883,41.0384585795,41.5289201841,40.538891487,41.3392901152,40.9833563356,42.0090648647,40.9912052357,40.9002797162,42.0014389278,43.8706544112,4702.58649762,496.534331701
0.1395655,40.9534453699,41.2190627413,40.7039487917,40.7913481524,41.1765080137,41.622533702,40.8977163739,40.827657557,41.4016891163,43.625749256,3943.81209736,613.609713112
0.1396436,41.3982527315,41.9758785345,40.8092279232,41.780120103,41.0463238914,42.200841408,40.6079941445,40.6358614206,41.5785704802,43.8428111528,3678.76374717,252.805215825
0.1401217,40.9946051102,41.3035325739,40.7593744015,41.9976609894,41.3181328887,42.5277150723,40.8547406432,40.8960349399,42.191379746,44.0580102252,5331.23351254,436.343250799
0.1406166,41.543865742,41.7303847762,40.7197110181,41.631583959,41.0734783905,41.9669016737,40.5196074207,41.0405228989,41.072730936,43.4143749837,9393.79392818,437.080285535
0.1415131,41.4274584438,42.153435586,41.3735005734,42.9659658564,41.6620146399,43.3167003792,41.2656533104,41.3852695247,42.6509343267,44.6114817874,4559.38702311,408.47727525
0.1430562,40.6569011276,41.222381257,40.1996042322,41.573207004,40.5885433876,41.9904000685,39.9274011496,40.1973328721,41.5172867176,43.6709990755,2862.14130206,230.914022113
0.147076,41.1164872252,41.6058472201,40.8287639033,41.4979501271,41.3352801875,42.0286135195,41.0549210878,40.8753049555,41.8839337548,43.9362308111,1780.74382326,392.093849729
0.1472984,40.8169583631,41.5314026527,40.5715043302,42.3481092526,40.9281058209,42.6738538685,40.365185427,40.7439808363,42.0517607286,44.2601113089,7666.06299015,264.164622683
0.1495111,41.5759445128,42.1441910573,41.2360794318,41.9963424106,41.6510411382,42.5013155219,41.4267340133,41.432657219,42.0281184689,44.1778928759,5684.94796072,618.816037661
0.1517044,41.2695937509,41.6120727754,40.8426588163,41.7888710907,41.2229806497,42.3067483092,40.8593136164,40.9092917756,41.5930021117,43.8514942218,9984.02821657,697.868727455
0.1520546,41.22298947,41.5322158458,40.8820596471,42.0073481087,41.2824429433,42.3937085907,41.1494906163,40.9222816022,42.4691060112,44.102889577,2461.68035662,422.997560541
0.1576456,41.1922359518,41.6206892832,40.7831321972,41.386662714,41.3046807619,41.7428845305,41.261469837,41.0715156076,41.4635016084,43.8632580759,16740.6706922,768.126575289
0.1584149,41.073470747,41.6737177542,40.610645434,41.7653848431,41.3572189703,42.3338718767,40.8020401099,40.9753503251,42.2992763308,43.952257554,2013.83782986,613.79832154
0.160311,40.8852140146,41.4645632417,40.4063320123,41.5378139007,41.0722211762,42.059055009,40.6107420894,40.6461790225,41.942611781,43.9515477729,1253.9823162,352.219546088
0.1605024,41.7571243001,42.5211843005,41.2343790098,42.6188337425,41.6608288815,42.9105520108,41.4261121549,41.3294851859,42.4396417537,44.2754046788,7256.47307446,476.586668634
0.1629895,41.0600481638,41.4763092839,40.6656941471,41.3865140748,41.0571440069,41.8964629575,40.5535103074,40.7388089954,42.0553907048,43.7917685475,1505.62295221,526.643388707
0.163343,40.9576437602,41.2800328924,40.5912828202,41.0274392787,41.0518196081,41.6930542158,40.8377259908,40.7538273628,41.6078708377,43.6626750265,3318.28515671,293.042352954
0.1640949,40.9622576322,41.3438005251,40.7760219374,40.9023820679,41.2077899452,42.0403033703,41.0697664256,40.9870196246,41.3087891249,43.9036207264,2550.63751027,530.006252727
0.1644348,41.6705654664,42.4002950893,41.4217601959,41.9457833913,41.6277035832,42.4286772646,40.7728227773,41.0390203504,40.4075163947,43.8009052787,3987.32496943,336.491940258
0.1657171,41.2968696619,41.769429873,40.8158418743,40.073558854,41.1734936853,41.6080916661,40.9903315739,41.0747103092,40.7014942949,43.6856264404,2684.3955288,506.457733606
0.1673405,41.8928238023,42.0038469717,41.198624943,42.0060374443,41.5072435935,42.5469838025,40.7265745142,41.1678687209,40.6718434111,43.7419485076,11400.2345104,410.181104012
0.1680428,41.598584915,42.0200188891,40.9542552079,42.0998735437,41.2475327137,42.550906411,40.6933262697,40.949517073,42.0183255272,43.9100043988,8412.62105044,318.863436675
0.1690154,41.6290441469,41.7918794308,41.1748665078,42.0301607817,41.5694273986,42.4580276551,41.2774743342,41.3054870733,42.2871512013,44.230858629,5866.2931013,466.594029578
0.1705441,41.7097394194,42.2494455397,41.1658713368,42.3229138223,41.7388957709,42.784944467,41.4767748338,41.4767387441,42.6494188552,44.342052906,3248.63445643,440.38361073
0.1716289,41.6500275758,41.7644139198,40.9250948026,41.9588046012,41.5766022979,42.4548787499,41.4781327432,41.315071188,42.1033113048,43.9905476069,2985.98769299,695.833338203
0.1720126,41.1529337187,41.4772599579,40.5885382295,41.322833712,41.0199145005,41.87031885,40.7553644121,40.7669361096,41.8005377246,43.6639171366,2581.61952074,391.352725769
0.1721864,41.4246962777,41.8646694058,41.060407419,42.1241290236,41.4970604648,42.477675624,41.4382765089,41.2557347316,42.0678332658,44.0927444593,5207.62394481,514.102567224
0.1728147,41.4402898498,41.7568929723,40.8269991171,41.6187899878,41.0975754526,42.1371497945,40.2700912234,40.8900209047,41.4369985989,43.792307255,4589.04712912,368.539232876
0.1733892,40.8768659061,40.8287085827,40.383244581,41.0189771961,41.0142149693,41.7812384019,40.9205887064,40.7109517667,41.2364473952,43.7626333262,3797.98363873,460.367124698
0.1742078,40.3890005795,40.7959661097,40.0708953881,41.3710883974,40.6896602582,42.0225811231,40.3737841611,40.2476148822,41.9209126017,44.0300511469,4388.35317249,461.115783397
0.1743057,41.1357452885,41.3649027674,40.7366066928,41.4708347041,41.3252469676,42.1072398197,41.0138042103,40.9637625943,41.9670050418,43.774139222,2519.23304795,391.686919108
0.1745976,41.1234279415,41.6591684897,40.6433623102,42.4217027782,41.2795945433,42.6957087632,40.9003318161,40.8568882932,42.2720358176,44.3048067652,6523.50817536,466.852016358
0.1747584,41.1698133665,41.7415605664,40.4973737339,41.7396536598,41.4040139533,42.2716437641,41.4317693502,41.2040024006,41.6964375297,43.9268886198,3852.52532258,896.575778574
