LO3,LO3/LO2,LfeII/LbHbeta,fwhm_bHbeta,LNII/LnHalpha,LSII/LnHalpha,LO3/LnHbeta,fwhm_OIII
40.3519214425,0.1924779777,0.4030847182,1541.39725355,-0.0573700267,-0.3487973142,0.8183966212,255.398726861
40.558437652,0.1095560695,0.2183580859,2982.06250945,-0.1299694173,-0.2470989178,0.7079335909,284.808890751
41.1264976713,0.431735951,0.2571532562,3367.44348097,-0.0115553759,-0.0844333772,1.0715364003,322.478171452
41.1871707587,0.4393471612,0.3549764352,7199.60359801,0.0180365045,0.0216322996,1.1079288655,454.011538563
41.0197498191,0.4015597829,-0.9948710329,2547.10588071,-0.2623274668,-0.300673029,0.6845336721,313.154863448
41.1800799533,0.8032541132,0.0999662916,5510.99773258,-0.9681354957,-0.6329616811,0.8873055862,275.453100389
42.3221984391,0.5460736209,-0.0169686951,4016.49274629,-0.5430033517,-0.3441207659,1.1626151625,248.586163305
41.6421411951,0.1664166618,0.7648573544,2041.65000454,-0.2014051213,-0.0573344524,0.9718833841,426.789676844
41.7373767333,0.6132021356,-0.1535949339,2529.27606139,-0.3813379388,-0.3913179564,1.2772698879,283.660357496
40.7333558116,0.1488368078,-0.2212089237,3008.72565239,-0.252905153,-0.3735405201,0.4386568801,260.234042926
40.9960889027,0.6012001948,0.6384765676,3208.68355293,-0.2119100199,-0.2071653402,1.1576381544,316.37337641
40.5844787376,0.4231623602,0.5565936846,1357.97368579,-0.2099444586,-0.2997356504,1.2048032241,197.009929298
40.8236075763,0.3505563202,0.6324935637,2210.11081791,-0.1415229229,-0.3558336303,0.9508737056,254.243193849
41.1543765884,0.4615357381,0.3860260998,5481.30328262,-0.2596212256,-0.2452281067,1.1529458166,272.857112059
40.7989474005,0.3830301383,0.8267176239,3929.72346515,-0.0251269982,-0.1611629387,1.1382625388,269.445236809
41.6637319658,0.5501139235,-0.0471324333,5063.66458722,-0.2330673935,-0.3096347035,0.9852503039,371.440526974
40.9438781937,0.2683720441,0.3612894445,7342.78341826,-0.1604970709,-0.212785173,0.9567698186,351.384576473
40.8094248329,0.4224368899,0.5569222887,3964.01573636,-0.23550431,-0.3284112657,0.7473924868,267.738695432
41.4229825618,0.5928252484,-0.0359789666,5689.11321481,-0.6277748532,-0.3241447299,0.8535416622,353.920736308
41.2163486011,0.3280760371,0.3729237199,1793.02841684,-0.5511134606,-0.4460445096,0.5946780568,423.422875227
41.7104345276,0.3667070427,-0.431184753,7251.60227015,-0.5901981985,-0.1718655345,0.9182489227,293.847056918
40.9402805252,0.6557813259,0.0608864654,3417.73825604,-0.8522941241,-0.5145318606,0.8353472993,280.987384886
40.6187875322,0.4115539449,-0.6538249462,1505.90161477,-0.2009814468,-0.3994958126,0.5362739077,310.126434268
40.8843368481,0.2312817672,-0.0421687019,3356.98170226,-0.499939961,-0.0060040697,0.9818747443,296.817037739
40.330346555,0.519177007,0.1284252963,4681.05851227,-0.1821317425,-0.5510701596,1.0730206632,217.715442315
40.8108826758,0.0870534296,0.4744577091,2754.24874846,-0.5019307446,-0.3946803285,0.7951491658,229.850340128
41.3126376098,0.6493154694,-0.6746376661,7872.72445555,-0.2051299356,-0.3749435193,1.2029154677,247.393662614
40.6636793944,0.0743741456,-0.5975976531,11221.1651525,-0.0158266415,-0.0158527237,0.7292757661,284.114775959
40.8641491059,0.5195063378,-0.4710638242,7331.5098815,-0.1845503853,-0.2294051066,0.7641655253,377.744007746
41.2536575834,0.5354117618,0.293341684,3138.62596666,-0.1419331371,-0.1979966938,0.8733278001,259.049486649
41.9640539722,0.5543207312,0.0261258515,6459.14396673,-0.3941743007,-0.2645293746,1.3659978224,326.950929897
40.5326965943,0.1512026108,0.7100956776,1830.77040619,-0.511292607,-0.5949557933,0.5852769557,271.649919193
40.7204970513,0.6395038842,0.8643142092,2635.68982417,0.0484846481,-0.2082692155,0.9649619658,379.363898646
41.7063075103,0.6060448926,0.2680060029,2816.4141253,-0.3846784264,-0.4406788266,0.9899490898,397.393805063
40.9820366638,0.3858312604,0.6032094533,2126.81241874,-0.2950675657,-0.3323217002,0.7810514225,268.198380056
41.2859169109,0.827545632,0.6720330611,4649.8021328,-0.2645427543,-0.3790448758,1.0291798082,509.987987551
41.6168254416,0.5761832187,-0.2975074915,1993.59106301,-0.2897557139,-0.3837831286,1.007287905,306.957215592
40.7946113647,0.1946648214,0.5537575833,3111.91115875,-0.4280205335,-0.3198251382,0.5905209556,262.011874722
41.9622826158,0.6405145858,0.3489672584,6278.5902424,-0.3017752351,-0.4004042731,1.0360501526,261.822516545
41.218553422,0.4175774265,0.616443823,4852.32564152,-0.1648402372,-0.9411704284,0.5543698923,341.837420214
41.320975519,0.4508792496,0.5040327483,3131.97057087,0.033774698,-0.0350554234,1.0806641267,408.703405653
41.0424789215,0.2495507793,0.8379495289,1595.60114297,-0.373366076,-0.2852185912,0.6999567647,347.307768594
40.8978495794,0.4362451924,-0.2886628225,9444.69615404,0.0205272472,-0.5005640746,1.3494927392,607.251225624
40.8922459923,0.5066437571,-0.1545440883,2722.02437073,-0.1731852861,0.0798068022,1.2960292633,310.677330606
41.5273660716,0.3057042981,-0.3327370093,7497.65243598,-0.4241664705,-0.1363270753,0.988115112,361.567879447
40.7543203672,0.6417711546,0.1750924266,1957.99569138,-1.0906632118,-0.6273729818,0.9254318986,288.573338297
40.8991796587,0.4495189223,0.1387213246,1814.9939516,-0.3476004454,-0.4850762087,0.4819780699,293.262366032
41.292300518,0.4199779836,0.3784003562,2003.65776045,-0.1714203504,-0.358404665,0.6742862763,312.448225741
41.2756511944,0.6195436749,0.4534299748,2699.80203584,-0.0651937794,-0.1935672394,1.1095584189,457.268855409
40.9750251225,0.6732153322,0.4350837517,1824.88875775,-0.2377300955,-0.4480476893,1.0834506241,265.129596908
41.0053239671,0.496186296,-0.3397457698,5174.03233528,-0.1043323863,-0.2546334409,1.0303744603,299.218768355
41.3211009037,0.2187567944,0.1629122047,2858.70538406,-0.307102297,-0.2486302226,0.9133432168,431.212436287
41.3919417125,0.1765051709,0.5481903147,1591.96931034,-0.3213644052,-0.1708157689,0.8640055175,381.280049984
40.9297796272,0.3198650947,0.4898665088,2070.03755002,-0.2472698775,-0.3850825414,0.8696608388,288.13410751
40.2733815676,0.1993348033,0.9431574032,6100.26291768,-0.0012399031,-0.3157026318,0.8083253318,325.812252217
40.6588658325,0.1748964457,0.3106354991,4214.42939415,-0.1277980341,-0.3344915716,0.6200058831,263.988425217
40.2939909345,-0.3376733698,0.8320703541,1764.08859579,-0.529106678,-0.5991364612,0.6225258494,235.826342541
41.3794828623,0.724780774,0.6062790331,3360.94769786,-0.4572334608,-0.4310485225,0.9009201154,335.203018656
40.5626121674,-0.0127637222,-0.6340494542,3204.24358127,-0.2317240009,-0.2411353373,0.5537889953,357.294411088
40.4739633334,0.1815874128,0.4166965736,5281.31811852,-0.151223015,-0.2214281467,1.1920754443,255.951329812
40.8259422516,0.3884978744,0.6378129045,3107.03300154,-0.5952290259,-0.4453217833,0.6891447736,323.182259051
41.0535377488,0.6994286365,0.1319931735,3664.08198827,-0.1971471031,-0.265880643,1.237917888,280.564459631
40.516259708,0.0456130295,0.4989385879,6060.64410466,-0.3331683668,-0.4123490939,0.5267348108,291.875925695
41.1207612302,0.46878519,0.8030646539,2436.90200778,-0.1343508015,-0.2142873465,1.0004987289,273.848932771
40.8220102685,0.7182492213,0.2314999558,2968.73214363,-0.9152374708,-0.6291450993,0.8389918795,273.13425103
40.7176663151,0.3413675692,0.5882110409,3675.85280433,-0.2339690286,-0.1735832588,1.1183557931,291.963649793
40.8754964722,0.3449443769,-0.6889203488,4930.08074241,-0.2804004934,-0.3384600298,0.7969652194,308.958552456
41.4333054224,0.3247311298,-0.6591731099,4661.41995946,-0.2325955826,-0.2954649284,0.8820729122,335.5163815
41.5655729964,0.4137024666,-0.1789043042,4342.78600825,-0.5667551276,-0.3864282507,0.9760234074,443.368022547
40.7226101392,0.3092924106,0.375731178,7873.01079351,-0.3486929527,-0.4785614461,0.5427561713,220.366221915
41.4933936988,0.2072496729,0.5301385032,4662.53986811,-0.033665386,-0.0501683764,0.87467949,437.26687192
40.8647293684,0.316970739,0.7239658901,1941.65365264,-0.2694570469,-0.2493069409,0.7315121396,274.762687269
40.9357170266,0.5189253074,0.6518366224,4979.28208135,-0.27097777,-0.4341827263,0.6939140543,487.458947845
41.5885124318,0.7240362839,0.4077327263,5161.00988916,-0.1152675647,-0.192411113,1.1387184319,322.354488724
41.1864217999,0.4348815956,0.5978445575,1598.32641509,-0.2957687551,-0.3961520218,0.9271376936,295.610528449
40.482677014,0.1576422059,0.1873799162,5107.00244081,-0.264570621,-0.2609223647,0.5024670124,373.566990031
40.5898763639,0.6940248964,0.6437055531,2672.22144609,-1.0862697272,-0.4428210848,0.9460192139,355.684675067
41.6607632699,0.4677009193,0.2447371858,5889.19529143,-0.3125189725,-0.4028658381,0.9003547676,331.546084322
40.8699142844,0.2290856835,0.421148682,1929.52342112,-0.4922704529,-0.5335969729,0.6890168585,250.725759297
41.0869735974,0.4078220713,-0.6376420915,1855.95902923,-0.2025897433,-0.3652161678,0.7929975546,259.501387754
40.6756779172,0.5168093053,0.6645732955,2218.25939181,-0.1641720289,-0.7570072797,0.9340069881,337.646692089
40.9181402534,0.3786064614,0.8911131174,2608.87462302,0.0087594076,-0.2033593264,0.6717113087,269.027321187
41.7984196241,0.3301099193,-1.2979601516,12557.9708487,-0.2677391745,-0.0444492923,0.9277381813,306.536147465
40.8184827891,0.2139059285,0.845550025,1297.80777709,-0.2635588078,-0.3764084768,0.8797363842,248.446090672
40.860311016,0.5012149466,-1.0389690171,10502.2919504,-0.069531061,-0.3266893151,0.893223865,231.551790746
40.7645718326,0.3722211785,0.9129572083,2850.74977729,-0.2515093335,-0.4006549843,0.6338567422,379.247408003
40.7608076467,0.528223693,0.4477064403,3100.71548867,-0.41451767,-0.5215243162,0.7169789459,405.606429018
40.8018261355,0.4085654276,0.5003872528,3040.80201694,-0.2522446043,-0.4138481672,0.7764606139,286.812932239
41.0324508265,0.4350713065,-1.7135348248,8777.56958718,-0.2763467769,-0.2479345669,0.9471205198,365.961138291
41.4060699435,0.4338167574,0.6323037103,2900.76573998,-0.0081533028,-0.2079013477,0.9842450515,352.95537262
41.2552954293,0.7816027579,0.3265504407,3213.9807512,-0.2425617932,-0.3319360405,1.098017544,391.781340756
40.9812383766,0.0519550393,0.3455473979,5327.62070945,0.0294197159,-0.00706777,0.8369600614,329.224809849
40.742518352,0.5717670612,0.2247517507,3110.44161559,-0.2618596584,-0.4305890973,0.6170062245,306.856891465
41.850752778,0.5180381525,0.2501665372,1269.15886649,-0.477842975,-0.6412902985,0.8249764597,323.471607107
41.1198842848,0.0120542123,0.7488166814,2939.89853063,-0.3369341516,-0.2414109898,0.4546629224,352.91724641
40.9151038635,0.4769126606,0.7132719271,3400.76278549,-0.1633326857,-0.3088290714,0.855618532,218.493042879
41.8688847692,0.5624134393,-0.1590453348,2930.08540519,-0.5605615117,-0.4525336397,1.1254490833,277.188879555
40.71826488,0.1905160916,0.7214654072,3848.94482926,-0.0401420336,-0.3203157453,0.5625456015,362.078749318
41.7965527795,0.4986325567,0.292000118,2747.79729179,-0.3907667265,-0.3220732744,1.1045473725,368.19290485
40.8075355307,0.4210743003,0.0048830069,4245.79502776,-1.2243370755,-0.7106640686,0.9194305537,236.12355797
40.6037022048,0.629303742,0.3898241079,1326.07664581,-0.3234328532,-0.8780689636,0.4462671171,262.424385304
41.4124198924,0.318894964,0.4399181251,2348.11658182,-0.4562876152,-0.3301577149,0.8622425428,331.824118767
40.8015845684,0.5635754977,0.1675128489,4572.24954038,-0.0414732024,-0.2118370715,0.8448125066,317.223943379
40.7893835628,0.4406143657,0.9588909724,4299.26996386,-0.1277294113,-0.361295352,0.8010029873,271.033610003
40.5108114004,0.3058203159,0.7139552968,2667.08369867,-0.0229065667,-0.0959797446,0.9876464786,206.785601565
41.4119206251,0.6763080758,0.4751137786,3378.7340146,-0.3357165415,-0.4284820549,0.7637432152,415.434939998
41.0789890436,0.3918240458,0.4351863438,1745.70385572,-0.7712413497,-0.6177239785,0.9774632651,238.080665721
40.9606823,0.5284759823,0.5561023465,2712.66885676,0.0070845692,-0.3111049546,0.7443157446,404.690549841
41.3555777501,0.3830193812,0.2258365583,4039.70136669,-0.1772151739,-0.2182107022,0.86972607,329.883486775
40.9527793628,0.5204826142,0.4174314043,3814.39474813,-0.1798634772,-0.5090575937,0.6560313507,624.832903921
41.4884943495,0.3920877867,0.4613514,2369.73960093,-0.5540482213,-0.3613727449,0.8824732659,267.509547776
41.1608042466,0.5074757589,-0.9617336285,5500.88135835,-0.3901517792,-0.2172453102,0.8950759566,333.207227832
41.5076193798,0.5429585324,-0.206235746,4614.58436084,-0.3753396905,-0.3212435533,1.0586539944,391.260285549
40.9733591287,0.5175261706,-0.1533254917,2926.2381249,-0.3844637878,-0.4088677537,0.7545810744,302.313433679
41.7901636923,0.539491334,-0.0359613008,5277.24030306,-0.4327987625,-0.4841626136,0.8440504383,380.299693411
41.2516590389,0.5739063358,0.2262649184,1721.40238011,-0.2420456113,-0.3649150021,0.9767191864,322.241722732
41.1830529035,0.5003365479,0.2193695998,3409.31672984,-0.4676899743,-0.249212765,0.911069139,437.371490064
41.5270865651,0.6078352366,0.1720418501,5131.73414763,-0.0909180569,-0.0769994698,0.9248406054,419.739031087
41.170726223,0.3956221339,0.7407331446,2374.00534015,-0.0501414457,-0.3965585789,0.5128688163,350.831285356
41.9277410784,0.4895313573,-0.0188580505,2890.36060584,-0.5386274034,-0.2935659818,1.0326057165,385.694190451
40.8874642706,0.3670236876,-0.1578926677,4373.30685636,-0.3991771439,-0.4723984621,0.594035542,254.836185071
41.6000358452,0.5418036606,0.4105999193,1425.00822055,-0.2996350841,-0.4874063977,0.8676185633,336.969981244
41.028168999,0.5256595436,0.1597287552,3563.0553928,-0.1568955294,-0.2758700281,0.9041473213,300.132476122
41.4497384521,0.6940368915,-0.1334880192,2289.61867085,-0.8046333104,-0.6120614619,0.7405381849,434.039174732
40.5662593071,0.4337651147,0.5757576631,4320.99442504,-0.0333514653,-0.0633729021,0.6204539316,347.083397417
40.6238981361,0.7405572104,0.4710273965,3436.80087799,-0.1001783072,-0.0862575311,1.202467921,408.05281986
41.0845789349,0.3481187587,-0.5792178119,2158.34083905,0.0178553648,-0.1405018246,1.0875669445,275.251254376
41.2323857174,0.461253818,0.7492608175,1564.87805648,-0.3201684614,-0.5113826378,0.682949997,402.772769179
41.71499231,0.5192425408,0.2799558731,5521.9300084,-0.7754994808,-0.3216546729,1.0585396659,300.130237442
40.7993081707,0.115759908,0.3723986548,2153.90538031,-0.2248151479,-0.343780538,0.5654694599,389.959339515
40.7218935288,0.2999675115,-0.1401032786,7591.00226226,-0.2047808254,-0.331397208,0.7119269859,523.31911663
41.6821657298,0.4691113458,0.209680288,12668.1178395,-0.1521864303,-0.2469943646,1.1075963894,315.677930464
40.7421230363,0.2073189068,0.3772975349,4113.75811617,-0.3052036948,-0.3318125056,0.7640258976,293.782759541
41.1351089741,0.387616038,0.3394238157,4878.32101409,-0.1527206536,-0.2137231142,1.1582786267,350.520495376
41.2173787646,0.4810966093,0.1858705238,2794.48531341,-0.4289829969,-0.5478279041,0.7166017521,253.198888493
41.3662404482,0.4897388349,0.0284431445,4865.08860341,-0.339002298,-0.4229960628,0.7621741289,291.808223819
41.1974776676,0.3483278044,0.4416271934,1842.96928753,-0.3584830734,-0.5248638144,0.5383639724,478.691034897
40.7594549609,0.0813834821,0.6525619011,2560.06975444,-0.2590033206,-0.3780750452,0.5648191013,308.645480625
41.5131929695,0.5313788296,0.0408575206,6020.70458377,-0.5184853978,-0.672086966,0.7860110447,342.050560677
41.4045691091,0.6053452801,-0.3215472914,10896.296545,-0.4757545887,-0.5223909325,0.6822986856,390.567987674
41.0155284892,0.4055757655,-0.566950691,6560.40267521,-0.2633204884,-0.4827235513,0.7600185473,400.395631216
41.1271874053,0.5449115812,0.2922938908,3973.01167,-0.2490583939,-0.3312574376,1.0539097445,237.532168602
41.1257597533,0.7368859878,0.4328806432,4125.09843673,-0.7789888832,-0.632528538,0.7037573517,444.987260435
41.1242980955,0.5239638338,0.2988011691,4937.16351365,-0.3979121307,-0.298033217,0.7047920378,387.060883264
40.8866661515,0.5613207172,0.5121106583,2491.83795426,-0.0217445361,-0.2526346885,1.3332155689,317.49467621
41.4712577604,0.5445990553,0.2861780761,3619.01319441,-0.3012642479,-0.3073829062,1.1033968318,313.395815963
41.9687338868,0.5446096253,-0.1589479286,12836.6377504,-0.2748944843,-0.2547422129,1.0154844124,391.680263254
40.4745642071,0.2026009493,0.6571819251,3613.78381615,-0.2360778872,-0.2044025412,0.6606221463,224.988500416
41.0000424499,0.3062603064,0.5367701644,2603.59917808,-0.3973023525,-0.5722851378,0.7545564745,318.687746024
41.7478001898,0.8119393865,0.1349396027,3167.70026742,-0.1677506337,-0.202621411,0.8841059864,441.694948006
41.5328870286,0.7503687439,-0.4953048418,12091.3346454,-0.7937731465,0.0468340682,1.2517043871,422.463964391
41.5969119008,0.4657364893,-0.0959191946,4447.2368688,-0.7388892882,-0.2878175923,0.7704339567,404.463735585
41.155079438,0.5004414373,0.5414032484,3056.44235471,-0.1348899127,-0.7002796282,0.4950934532,618.489752111
40.5750896063,0.5076633558,0.4921225861,5312.3248742,-0.0371694047,-0.197576096,1.1339923122,306.902420872
40.3314073391,0.2393220396,0.3164483351,3617.801831,-0.3437706389,-0.2996518405,0.546898054,318.795787845
41.0598804024,0.575697257,0.0934731483,3409.1164968,-0.1258919695,-0.1839828587,1.0812916334,361.119342296
40.9679483871,0.2794792298,0.6028410738,5591.26292868,-0.2167198354,-0.3890576376,0.7986929432,353.345500166
41.6240993622,0.485227709,0.0622205757,10933.9185485,-0.310820091,-0.1669478786,1.0988385923,263.147631509
40.9498396413,0.3934753881,-0.3033600709,7406.9574015,-0.1376787,-0.2925637409,0.7425560356,481.474854251
41.6176454597,0.6744726494,0.0945431418,8885.26816842,-0.0453684175,-0.213392307,1.0680382529,377.200158135
40.9769307255,0.7793107677,0.1929151695,3508.39337631,-0.6318796989,-0.4414223015,0.8489706896,366.261834704
40.6464988008,0.3501291096,0.4401299942,2862.46834065,-0.0901091118,-0.3152700232,0.7432696999,351.428920984
41.1776798201,0.3509598349,0.4219634434,1241.45186621,-0.2302191672,-0.3762491415,0.9481302557,290.223762678
40.8289807382,0.7610520942,0.2555818581,3245.45908716,-0.3075034843,-0.302857455,0.6754587018,298.352687164
40.6373105689,0.6251766946,0.321264198,3527.28133659,-0.5454234429,-0.3087480244,0.7331654511,343.964554803
41.372298173,0.4606458339,0.399311409,1467.1037798,-0.4128288241,-0.4028612486,1.3388173278,313.45712396
40.5892152355,0.4497665116,0.7097343041,3535.7546325,0.0383174534,-0.2557070681,1.1552676865,253.920748721
41.1212697712,0.1550817971,0.5057409044,1504.0724053,-0.3030055794,-0.4531296893,0.4330924796,283.974201587
41.5295804715,0.5753784277,0.4796976909,4020.64716881,-0.3953341912,-0.4169162254,0.9381766845,293.96735649
41.4860037035,0.6172323836,0.4431343702,3483.74294221,-0.165272305,-0.2212928176,1.0158713098,275.632683589
40.8770552524,0.2433568805,0.4804882105,3590.22752087,-0.1754804546,-0.3990500748,0.4957258284,384.420520701
